pais_id,pais,provincia_id,provincia,anio,familia,genero,especie,especies_agrupadas,rollizos,carbon,lenia,postes,otros,todos_los_productos
32,Argentina,18,Corrientes,2009,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,682911,0,0,8501,0,691412
32,Argentina,30,Entre Rios,2009,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,1246614,0,0,60006,0,1306620
32,Argentina,34,Formosa,2009,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,33,0,0,0,0,33
32,Argentina,38,Jujuy,2009,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,93094,0,0,1295,0,94389
32,Argentina,42,La Pampa,2009,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,0,0,53,0,0,53
32,Argentina,50,Mendoza,2009,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,854,0,0,0,0,854
32,Argentina,54,Misiones,2009,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,209518,0,310,147,0,209975
32,Argentina,62,Rio Negro,2009,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,0,0,28,10,0,38
32,Argentina,82,Santa Fe,2009,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,84683,0,0,0,0,84683
32,Argentina,6,Buenos Aires,2010,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,205726,0,0,0,0,205726
32,Argentina,14,Cordoba,2010,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,12750,5000,20000,0,0,37750
32,Argentina,18,Corrientes,2010,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,625512,0,0,23886,0,649398
32,Argentina,30,Entre Rios,2010,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,1585424,0,0,70272,0,1655696
32,Argentina,38,Jujuy,2010,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,75670,0,0,3793,0,79463
32,Argentina,42,La Pampa,2010,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,0,0,783,0,0,783
32,Argentina,50,Mendoza,2010,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,1399,0,0,0,0,1399
32,Argentina,54,Misiones,2010,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,219286,0,426,36,0,219748
32,Argentina,82,Santa Fe,2010,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,141075,0,0,0,0,141075
32,Argentina,6,Buenos Aires,2011,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,115204,0,0,0,0,115204
32,Argentina,14,Cordoba,2011,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,0,0,2578,0,0,2578
32,Argentina,18,Corrientes,2011,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,619491,0,0,21760,144,641395
32,Argentina,30,Entre Rios,2011,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,1678402,0,0,26175,63392,1767969
32,Argentina,38,Jujuy,2011,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,75670,0,0,4122,0,79792
32,Argentina,42,La Pampa,2011,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,0,0,68,0,0,68
32,Argentina,50,Mendoza,2011,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,208,0,0,0,0,208
32,Argentina,54,Misiones,2011,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,246718,0,426,36,0,247180
32,Argentina,82,Santa Fe,2011,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,129514,0,0,0,0,129514
32,Argentina,6,Buenos Aires,2012,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,100900,0,0,0,0,100900
32,Argentina,14,Cordoba,2012,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,0,380,6204,0,0,6584
32,Argentina,18,Corrientes,2012,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,1568393,0,0,27874,255,1596522
32,Argentina,30,Entre Rios,2012,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,1549851,0,0,3636,22100,1575587
32,Argentina,38,Jujuy,2012,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,75698,0,0,2391,0,78089
32,Argentina,42,La Pampa,2012,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,120,0,0,0,0,120
32,Argentina,50,Mendoza,2012,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,162,0,0,0,0,162
32,Argentina,54,Misiones,2012,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,170666,0,0,0,0,170666
32,Argentina,82,Santa Fe,2012,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,101176,0,20988,60,2020,124244
32,Argentina,6,Buenos Aires,2013,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,55484,0,0,0,0,55484
32,Argentina,14,Cordoba,2013,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,0,0,6144,0,0,6144
32,Argentina,18,Corrientes,2013,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,1633312,0,0,291185,5409,1929906
32,Argentina,30,Entre Rios,2013,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,1655395,0,0,8373,58451,1722219
32,Argentina,38,Jujuy,2013,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,57289,0,46520,3051,0,106860
32,Argentina,42,La Pampa,2013,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,65,35,250,0,0,350
32,Argentina,54,Misiones,2013,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,198397,0,721,83,0,199201
32,Argentina,82,Santa Fe,2013,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,114059,100,0,0,1231,115390
32,Argentina,6,Buenos Aires,2014,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,114673,0,0,0,0,114673
32,Argentina,14,Cordoba,2014,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,10200,0,20000,0,0,30200
32,Argentina,18,Corrientes,2014,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,1414373,0,0,40895,11266,1466534
32,Argentina,30,Entre Rios,2014,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,1231518,0,0,14972,52518,1299008
32,Argentina,38,Jujuy,2014,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,51500,0,0,2185,0,53685
32,Argentina,42,La Pampa,2014,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,0,45,0,0,0,45
32,Argentina,54,Misiones,2014,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,94470,0,588,0,26,95084
32,Argentina,58,Neuquen,2014,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,7,0,0,0,0,7
32,Argentina,82,Santa Fe,2014,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,92594,0,0,0,2280,94874
32,Argentina,6,Buenos Aires,2015,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,187599,0,0,0,0,187599
32,Argentina,14,Cordoba,2015,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,8048,2000,1126,0,0,11174
32,Argentina,18,Corrientes,2015,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,1323015,0,0,51847,11096,1385958
32,Argentina,30,Entre Rios,2015,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,1585369,0,0,17197,44416,1646982
32,Argentina,38,Jujuy,2015,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,49375,0,0,0,0,49375
32,Argentina,42,La Pampa,2015,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,62,0,5,0,0,67
32,Argentina,50,Mendoza,2015,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,1255,0,0,0,0,1255
32,Argentina,54,Misiones,2015,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,235509,0,435,273,0,236217
32,Argentina,82,Santa Fe,2015,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,71681,0,28499,373,2125,102678
32,Argentina,66,Salta,2015,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,19922,0,0,450,0,20372
32,Argentina,86,Santiago Del Estero,2015,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,163,0,0,0,0,163
32,Argentina,90,Tucuman,2015,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,6374,0,0,0,0,6374
32,Argentina,6,Buenos Aires,2016,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,245965,0,957,4595,0,251517
32,Argentina,14,Cordoba,2016,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,6311,0,5142,0,0,11453
32,Argentina,22,Chaco,2016,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,619,0,0,0,0,619
32,Argentina,18,Corrientes,2016,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,1458765,0,0,36227,1100,1496092
32,Argentina,30,Entre Rios,2016,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,1749510,0,0,6060,37554,1793124
32,Argentina,38,Jujuy,2016,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,49371,0,0,824,0,50195
32,Argentina,42,La Pampa,2016,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,0,0,30,0,0,30
32,Argentina,50,Mendoza,2016,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,2040,0,0,0,0,2040
32,Argentina,54,Misiones,2016,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,557818,0,0,1232,0,559050
32,Argentina,82,Santa Fe,2016,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,70729,0,16489,0,1710,88928
32,Argentina,66,Salta,2016,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,19922,0,0,13597,0,33519
32,Argentina,86,Santiago Del Estero,2016,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,163,0,0,0,0,163
32,Argentina,90,Tucuman,2016,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,6658,0,690,0,0,7348
32,Argentina,6,Buenos Aires,2017,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,259661,0,2436,9057,0,271154
32,Argentina,14,Cordoba,2017,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,0,0,7510,0,0,7510
32,Argentina,18,Corrientes,2017,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,1200000,0,0,124483,12240,1336723
32,Argentina,30,Entre Rios,2017,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,1997883,0,0,16730,29031,2043644
32,Argentina,38,Jujuy,2017,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,43628,0,0,0,0,43628
32,Argentina,42,La Pampa,2017,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,59,0,238,0,0,297
32,Argentina,50,Mendoza,2017,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,16680,0,0,0,0,16680
32,Argentina,54,Misiones,2017,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,291685,0,74,670,150,292579
32,Argentina,62,Rio Negro,2017,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,0,0,0,1,0,1
32,Argentina,82,Santa Fe,2017,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,32003,0,21346,0,9188,62537
32,Argentina,66,Salta,2017,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,39231,0,0,0,0,39231
32,Argentina,90,Tucuman,2017,Mirtáceas,Eucalyptus,Eucalipto,Eucaliptos,5549,0,222,0,0,5771
32,Argentina,26,Chubut,1998,Otras,Otros,Otras,Otras,61,0,0,0,0,61
32,Argentina,42,La Pampa,1998,Otras,Otros,Otras,Otras,0,0,350,5,0,355
32,Argentina,50,Mendoza,1998,Otras,Otros,Otras,Otras,6800,0,0,0,0,6800
32,Argentina,54,Misiones,1998,Otras,Otros,Otras,Otras,1000,0,0,0,0,1000
32,Argentina,58,Neuquen,1998,Otras,Otros,Otras,Otras,0,0,192,4,0,196
32,Argentina,42,La Pampa,1999,Otras,Otros,Otras,Otras,41,23,47,0,0,111
32,Argentina,54,Misiones,1999,Otras,Otros,Otras,Otras,402,0,0,0,0,402
32,Argentina,58,Neuquen,1999,Otras,Otros,Otras,Otras,4,0,0,4,0,8
32,Argentina,26,Chubut,2000,Otras,Otros,Otras,Otras,6,0,0,0,0,6
32,Argentina,14,Cordoba,2000,Otras,Otros,Otras,Otras,0,200,1200,0,0,1400
32,Argentina,42,La Pampa,2000,Otras,Otros,Otras,Otras,50,218,47,0,0,315
32,Argentina,54,Misiones,2000,Otras,Otros,Otras,Otras,494,0,0,0,0,494
32,Argentina,58,Neuquen,2000,Otras,Otros,Otras,Otras,4,0,0,4,0,8
32,Argentina,26,Chubut,2001,Otras,Otros,Otras,Otras,4,0,0,0,3,7
32,Argentina,14,Cordoba,2001,Otras,Otros,Otras,Otras,0,200,1200,0,0,1400
32,Argentina,54,Misiones,2001,Otras,Otros,Otras,Otras,3704,0,0,0,0,3704
32,Argentina,58,Neuquen,2001,Otras,Otros,Otras,Otras,0,0,0,5,0,5
32,Argentina,42,La Pampa,2002,Otras,Otros,Otras,Otras,55,0,0,0,0,55
32,Argentina,54,Misiones,2002,Otras,Otros,Otras,Otras,3334,0,0,0,0,3334
32,Argentina,58,Neuquen,2002,Otras,Otros,Otras,Otras,0,0,0,9,3,12
32,Argentina,26,Chubut,2003,Otras,Otros,Otras,Otras,149,0,1979,24,29,2181
32,Argentina,42,La Pampa,2003,Otras,Otros,Otras,Otras,32,0,0,0,0,32
32,Argentina,54,Misiones,2003,Otras,Otros,Otras,Otras,12786,0,15,0,0,12801
32,Argentina,58,Neuquen,2003,Otras,Otros,Otras,Otras,0,0,0,9,3,12
32,Argentina,62,Rio Negro,2003,Otras,Otros,Otras,Otras,30,0,0,0,0,30
32,Argentina,26,Chubut,2004,Otras,Otros,Otras,Otras,21,2678,0,0,0,2699
32,Argentina,42,La Pampa,2004,Otras,Otros,Otras,Otras,116,93,0,0,0,209
32,Argentina,54,Misiones,2004,Otras,Otros,Otras,Otras,11002,40,0,0,0,11042
32,Argentina,58,Neuquen,2004,Otras,Otros,Otras,Otras,417,4413,0,0,0,4830
32,Argentina,42,La Pampa,2005,Otras,Otros,Otras,Otras,0,0,0,15,0,15
32,Argentina,54,Misiones,2005,Otras,Otros,Otras,Otras,3492,0,15,0,0,3507
32,Argentina,58,Neuquen,2005,Otras,Otros,Otras,Otras,417,0,4413,0,0,4830
32,Argentina,62,Rio Negro,2005,Otras,Otros,Otras,Otras,0,0,0,39,0,39
32,Argentina,26,Chubut,2006,Otras,Otros,Otras,Otras,151,0,1297,2,1,1451
32,Argentina,42,La Pampa,2006,Otras,Otros,Otras,Otras,35,0,10,3,0,48
32,Argentina,54,Misiones,2006,Otras,Otros,Otras,Otras,15477,0,78,831,0,16386
32,Argentina,58,Neuquen,2006,Otras,Otros,Otras,Otras,5,0,0,0,0,5
32,Argentina,6,Buenos Aires,2007,Otras,Otros,Otras,Otras,0,0,0,107,566,673
32,Argentina,34,Formosa,2007,Otras,Otros,Otras,Otras,14,0,0,0,0,14
32,Argentina,38,Jujuy,2007,Otras,Otros,Otras,Otras,73,0,0,0,0,73
32,Argentina,54,Misiones,2007,Otras,Otros,Otras,Otras,17544,0,30,1702,0,19276
32,Argentina,58,Neuquen,2007,Otras,Otros,Otras,Otras,39,0,810,1,0,850
32,Argentina,62,Rio Negro,2007,Otras,Otros,Otras,Otras,0,0,0,4,0,4
32,Argentina,82,Santa Fe,2007,Otras,Otros,Otras,Otras,6692,0,0,0,0,6692
32,Argentina,22,Chaco,2008,Otras,Otros,Otras,Otras,784,0,0,0,0,784
32,Argentina,42,La Pampa,2008,Otras,Otros,Otras,Otras,0,0,191,25,0,216
32,Argentina,54,Misiones,2008,Otras,Otros,Otras,Otras,5340,0,0,0,0,5340
32,Argentina,58,Neuquen,2008,Otras,Otros,Otras,Otras,12,0,45,4,1,62
32,Argentina,82,Santa Fe,2008,Otras,Otros,Otras,Otras,13282,0,0,0,0,13282
32,Argentina,38,Jujuy,2009,Otras,Otros,Otras,Otras,96,0,0,0,0,96
32,Argentina,42,La Pampa,2009,Otras,Otros,Otras,Otras,0,0,111,0,0,111
32,Argentina,50,Mendoza,2009,Otras,Otros,Otras,Otras,3432,0,0,0,0,3432
32,Argentina,54,Misiones,2009,Otras,Otros,Otras,Otras,12895,0,0,0,0,12895
32,Argentina,58,Neuquen,2009,Otras,Otros,Otras,Otras,104,0,21,0,0,125
32,Argentina,50,Mendoza,2010,Otras,Otros,Otras,Otras,537,0,0,0,0,537
32,Argentina,54,Misiones,2010,Otras,Otros,Otras,Otras,26726,0,0,0,0,26726
32,Argentina,58,Neuquen,2010,Otras,Otros,Otras,Otras,23,0,25,0,0,48
32,Argentina,6,Buenos Aires,2011,Otras,Otros,Otras,Otras,77,0,0,0,0,77
32,Argentina,38,Jujuy,2011,Otras,Otros,Otras,Otras,260,0,0,0,0,260
32,Argentina,54,Misiones,2011,Otras,Otros,Otras,Otras,24806,0,0,0,0,24806
32,Argentina,58,Neuquen,2011,Otras,Otros,Otras,Otras,25,0,0,0,0,25
32,Argentina,62,Rio Negro,2011,Otras,Otros,Otras,Otras,0,0,0,1,0,1
32,Argentina,14,Cordoba,2012,Otras,Otros,Otras,Otras,0,0,3510,0,0,3510
32,Argentina,38,Jujuy,2012,Otras,Otros,Otras,Otras,97,0,0,0,0,97
32,Argentina,50,Mendoza,2012,Otras,Otros,Otras,Otras,16,0,0,0,0,16
32,Argentina,54,Misiones,2012,Otras,Otros,Otras,Otras,41792,0,0,0,0,41792
32,Argentina,62,Rio Negro,2012,Otras,Otros,Otras,Otras,0,0,1267,7,0,1274
32,Argentina,14,Cordoba,2013,Otras,Otros,Otras,Otras,0,0,2983,0,0,2983
32,Argentina,38,Jujuy,2013,Otras,Otros,Otras,Otras,0,0,240,0,0,240
32,Argentina,42,La Pampa,2013,Otras,Otros,Otras,Otras,0,0,158,0,0,158
32,Argentina,62,Rio Negro,2013,Otras,Otros,Otras,Otras,0,0,3338,0,0,3338
32,Argentina,38,Jujuy,2014,Otras,Otros,Otras,Otras,0,0,130,0,0,130
32,Argentina,54,Misiones,2014,Otras,Otros,Otras,Otras,14317,0,84,0,0,14401
32,Argentina,58,Neuquen,2014,Otras,Otros,Otras,Otras,0,0,473,0,0,473
32,Argentina,62,Rio Negro,2014,Otras,Otros,Otras,Otras,0,0,2216,0,0,2216
32,Argentina,14,Cordoba,2015,Otras,Otros,Otras,Otras,0,0,5011,0,0,5011
32,Argentina,26,Chubut,2015,Otras,Otros,Otras,Otras,0,0,8305,0,0,8305
32,Argentina,42,La Pampa,2015,Otras,Otros,Otras,Otras,0,0,7,0,0,7
32,Argentina,54,Misiones,2015,Otras,Otros,Otras,Otras,13022,0,10,23,0,13055
32,Argentina,58,Neuquen,2015,Otras,Otros,Otras,Otras,0,0,0,0,0,0
32,Argentina,62,Rio Negro,2015,Otras,Otros,Otras,Otras,0,0,2420,0,0,2420
32,Argentina,66,Salta,2015,Otras,Otros,Otras,Otras,0,0,2425,0,0,2425
32,Argentina,6,Buenos Aires,2016,Otras,Otros,Otras,Otras,4192,0,0,0,0,4192
32,Argentina,18,Corrientes,2016,Otras,Otros,Otras,Otras,255,0,0,0,0,255
32,Argentina,30,Entre Rios,2016,Otras,Otros,Otras,Otras,11,0,0,0,0,11
32,Argentina,42,La Pampa,2016,Otras,Otros,Otras,Otras,0,0,155,0,0,155
32,Argentina,54,Misiones,2016,Otras,Otros,Otras,Otras,20517,0,0,0,0,20517
32,Argentina,62,Rio Negro,2016,Otras,Otros,Otras,Otras,0,0,2420,0,0,2420
32,Argentina,66,Salta,2016,Otras,Otros,Otras,Otras,0,0,0,0,0,0
32,Argentina,90,Tucuman,2016,Otras,Otros,Otras,Otras,540,0,59,0,0,599
32,Argentina,14,Cordoba,2017,Otras,Otros,Otras,Otras,0,0,792,0,0,792
32,Argentina,18,Corrientes,2017,Otras,Otros,Otras,Otras,915,0,0,0,0,915
32,Argentina,42,La Pampa,2017,Otras,Otros,Otras,Otras,0,0,263,0,0,263
32,Argentina,54,Misiones,2017,Otras,Otros,Otras,Otras,12540,0,47,0,0,12587
32,Argentina,58,Neuquen,2017,Otras,Otros,Otras,Otras,0,0,0,1,0,1
32,Argentina,82,Santa Fe,2017,Otras,Otros,Otras,Otras,1289,0,0,0,0,1289
32,Argentina,90,Tucuman,2017,Otras,Otros,Otras,Otras,372,0,0,0,0,372
32,Argentina,54,Misiones,1998,Paulowniáceas,Paulownia,Kiri,Otras,279,0,0,0,0,279
32,Argentina,54,Misiones,1999,Paulowniáceas,Paulownia,Kiri,Otras,743,0,0,0,0,743
32,Argentina,54,Misiones,2000,Paulowniáceas,Paulownia,Kiri,Otras,768,0,0,0,0,768
32,Argentina,54,Misiones,2001,Paulowniáceas,Paulownia,Kiri,Otras,574,0,0,0,0,574
32,Argentina,54,Misiones,2002,Paulowniáceas,Paulownia,Kiri,Otras,4642,0,0,0,0,4642
32,Argentina,54,Misiones,2003,Paulowniáceas,Paulownia,Kiri,Otras,8288,0,36,0,0,8324
32,Argentina,54,Misiones,2004,Paulowniáceas,Paulownia,Kiri,Otras,8145,24,127,0,0,8296
32,Argentina,54,Misiones,2005,Paulowniáceas,Paulownia,Kiri,Otras,10342,0,34,0,0,10376
32,Argentina,54,Misiones,2006,Paulowniáceas,Paulownia,Kiri,Otras,8601,0,1,27,480,9109
32,Argentina,54,Misiones,2007,Paulowniáceas,Paulownia,Kiri,Otras,8032,0,4,352,0,8388
32,Argentina,54,Misiones,2008,Paulowniáceas,Paulownia,Kiri,Otras,7464,0,0,0,0,7464
32,Argentina,54,Misiones,2009,Paulowniáceas,Paulownia,Kiri,Otras,5119,0,4,0,0,5123
32,Argentina,54,Misiones,2010,Paulowniáceas,Paulownia,Kiri,Otras,5158,0,9,0,0,5167
32,Argentina,54,Misiones,2011,Paulowniáceas,Paulownia,Kiri,Otras,5158,0,9,0,0,5167
32,Argentina,54,Misiones,2012,Paulowniáceas,Paulownia,Kiri,Otras,5158,0,0,0,0,5158
32,Argentina,54,Misiones,2013,Paulowniáceas,Paulownia,Kiri,Otras,4354,0,5,15,0,4374
32,Argentina,54,Misiones,2014,Paulowniáceas,Paulownia,Kiri,Otras,3468,0,0,0,0,3468
32,Argentina,54,Misiones,2015,Paulowniáceas,Paulownia,Kiri,Otras,4279,0,0,0,0,4279
32,Argentina,54,Misiones,2016,Paulowniáceas,Paulownia,Kiri,Otras,5306,0,0,0,0,5306
32,Argentina,54,Misiones,2017,Paulowniáceas,Paulownia,Kiri,Otras,3372,0,0,0,0,3372
32,Argentina,6,Buenos Aires,1998,Pináceas,Pinus,Pino,Coniferas,7338,0,0,0,0,7338
32,Argentina,10,Catamarca,1998,Pináceas,Pinus,Pino,Coniferas,3410,0,0,0,0,3410
32,Argentina,26,Chubut,1998,Pináceas,Pinus,Pino,Coniferas,11359,0,509,109,617,12594
32,Argentina,14,Cordoba,1998,Pináceas,Pinus,Pino,Coniferas,90750,0,0,0,0,90750
32,Argentina,18,Corrientes,1998,Pináceas,Pinus,Pino,Coniferas,112755,0,0,0,0,112755
32,Argentina,30,Entre Rios,1998,Pináceas,Pinus,Pino,Coniferas,24810,0,0,0,0,24810
32,Argentina,38,Jujuy,1998,Pináceas,Pinus,Pino,Coniferas,10255,0,0,0,0,10255
32,Argentina,54,Misiones,1998,Pináceas,Pinus,Pino,Coniferas,2580090,0,0,0,0,2580090
32,Argentina,58,Neuquen,1998,Pináceas,Pinus,Pino,Coniferas,154,0,175,1355,8,1692
32,Argentina,62,Rio Negro,1998,Pináceas,Pinus,Pino,Coniferas,5131,0,132,0,849,6112
32,Argentina,90,Tucuman,1998,Pináceas,Pinus,Pino,Coniferas,24961,0,0,0,0,24961
32,Argentina,26,Chubut,1999,Pináceas,Pinus,Pino,Coniferas,5838,0,561,90,232,6721
32,Argentina,14,Cordoba,1999,Pináceas,Pinus,Pino,Coniferas,106700,0,0,160,829,107689
32,Argentina,18,Corrientes,1999,Pináceas,Pinus,Pino,Coniferas,92517,0,0,20895,0,113412
32,Argentina,30,Entre Rios,1999,Pináceas,Pinus,Pino,Coniferas,12059,0,0,0,0,12059
32,Argentina,38,Jujuy,1999,Pináceas,Pinus,Pino,Coniferas,6588,0,0,0,0,6588
32,Argentina,54,Misiones,1999,Pináceas,Pinus,Pino,Coniferas,2312653,0,0,0,0,2312653
32,Argentina,58,Neuquen,1999,Pináceas,Pinus,Pino,Coniferas,0,0,0,337,0,337
32,Argentina,62,Rio Negro,1999,Pináceas,Pinus,Pino,Coniferas,1842,0,572,266,1208,3888
32,Argentina,90,Tucuman,1999,Pináceas,Pinus,Pino,Coniferas,25375,0,0,0,0,25375
32,Argentina,26,Chubut,2000,Pináceas,Pinus,Pino,Coniferas,6091,0,390,90,363,6934
32,Argentina,14,Cordoba,2000,Pináceas,Pinus,Pino,Coniferas,70000,1500,0,1512,2672,75684
32,Argentina,18,Corrientes,2000,Pináceas,Pinus,Pino,Coniferas,112908,0,0,0,0,112908
32,Argentina,30,Entre Rios,2000,Pináceas,Pinus,Pino,Coniferas,127639,0,0,0,0,127639
32,Argentina,38,Jujuy,2000,Pináceas,Pinus,Pino,Coniferas,12278,0,0,0,0,12278
32,Argentina,54,Misiones,2000,Pináceas,Pinus,Pino,Coniferas,3581466,0,0,0,0,3581466
32,Argentina,58,Neuquen,2000,Pináceas,Pinus,Pino,Coniferas,0,0,0,337,0,337
32,Argentina,62,Rio Negro,2000,Pináceas,Pinus,Pino,Coniferas,5205,0,931,293,0,6429
32,Argentina,90,Tucuman,2000,Pináceas,Pinus,Pino,Coniferas,27759,0,0,0,0,27759
32,Argentina,26,Chubut,2001,Pináceas,Pinus,Pino,Coniferas,6452,0,1466,91,332,8341
32,Argentina,14,Cordoba,2001,Pináceas,Pinus,Pino,Coniferas,70000,1500,0,1512,1264,74276
32,Argentina,18,Corrientes,2001,Pináceas,Pinus,Pino,Coniferas,181050,0,0,0,0,181050
32,Argentina,30,Entre Rios,2001,Pináceas,Pinus,Pino,Coniferas,54000,0,0,0,0,54000
32,Argentina,38,Jujuy,2001,Pináceas,Pinus,Pino,Coniferas,7927,0,0,0,0,7927
32,Argentina,54,Misiones,2001,Pináceas,Pinus,Pino,Coniferas,2868511,0,0,0,0,2868511
32,Argentina,58,Neuquen,2001,Pináceas,Pinus,Pino,Coniferas,1167,0,5681,262,0,7110
32,Argentina,90,Tucuman,2001,Pináceas,Pinus,Pino,Coniferas,23842,0,0,0,0,23842
32,Argentina,6,Buenos Aires,2002,Pináceas,Pinus,Pino,Coniferas,3028,0,0,0,0,3028
32,Argentina,26,Chubut,2002,Pináceas,Pinus,Pino,Coniferas,8090,0,1396,69,591,10146
32,Argentina,14,Cordoba,2002,Pináceas,Pinus,Pino,Coniferas,197200,0,0,0,3368,200568
32,Argentina,18,Corrientes,2002,Pináceas,Pinus,Pino,Coniferas,228436,0,0,0,0,228436
32,Argentina,30,Entre Rios,2002,Pináceas,Pinus,Pino,Coniferas,75800,0,0,0,0,75800
32,Argentina,38,Jujuy,2002,Pináceas,Pinus,Pino,Coniferas,13972,0,0,0,0,13972
32,Argentina,54,Misiones,2002,Pináceas,Pinus,Pino,Coniferas,4236723,0,113,30,0,4236866
32,Argentina,58,Neuquen,2002,Pináceas,Pinus,Pino,Coniferas,82,0,175,1000,4,1261
32,Argentina,62,Rio Negro,2002,Pináceas,Pinus,Pino,Coniferas,8790,0,2801,0,596,12187
32,Argentina,62,Rio Negro,2002,Pináceas,Pinus,Pino,Coniferas,5508,0,3162,43,0,8713
